"","StandortID","p.dat","periode","KaboStatus","AktStandorttyp","Parameter","WertOB","WertOB_tab","Klasse_OB","WertUB","WertUB_tab","Klasse_UB","param_txt","einheit"
"215",6440,2000-08-03,2,"NS","Acker","HGT_PPM",0.03,"0.03","0",0.02,"0.02","0","Quecksilber","ppm"
"216",6440,2010-08-04,4,"NS","Acker","HGT_PPM",0.03,"0.03","0",0.02,"0.02","0","Quecksilber","ppm"
"217",6440,2015-08-26,5,"NS","Acker","HGT_PPM",0.03,"0.03","0",0.02,"0.02","0","Quecksilber","ppm"
"218",6441,1995-09-05,1,"NS","Acker","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"219",6441,2000-10-18,2,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.03,"0.03","0","Quecksilber","ppm"
"220",6441,2005-05-19,3,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.02,"0.02","0","Quecksilber","ppm"
"221",6441,2010-04-07,4,"NS","Acker","HGT_PPM",0.05,"0.05","0",0,"<0.15","-1","Quecksilber","ppm"
"222",6441,2015-03-12,5,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.02,"0.02","0","Quecksilber","ppm"
"223",6442,1995-09-06,1,"NS","Acker","HGT_PPM",0.06,"0.06","0",0.02,"0.02","0","Quecksilber","ppm"
"224",6442,2000-11-01,2,"NS","Acker","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"225",6442,2010-04-14,4,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.02,"0.02","0","Quecksilber","ppm"
"226",6442,2015-03-19,5,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.01,"0.01","0","Quecksilber","ppm"
"227",6444,1995-09-08,1,"NS","Grünland","HGT_PPM",0.01,"0.01","0",NA,NA,NA,"Quecksilber","ppm"
"228",6444,2000-07-25,2,"NS","Grünland","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"229",6444,2010-04-21,4,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.02,"0.02","0","Quecksilber","ppm"
"230",6444,2015-04-22,5,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.01,"0.01","0","Quecksilber","ppm"
"231",6445,1995-09-28,1,"NS","Grünland","HGT_PPM",0,"<0.15","-1",NA,NA,NA,"Quecksilber","ppm"
"232",6445,2000-08-22,2,"NS","Grünland","HGT_PPM",0.03,"0.03","0",0.02,"0.02","0","Quecksilber","ppm"
"233",6445,2010-03-24,4,"NS","Grünland","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"234",6445,2015-04-30,5,"NS","Grünland","HGT_PPM",0.03,"0.03","0",0.02,"0.02","0","Quecksilber","ppm"
"235",6447,1995-09-08,1,"NS","Grünland","HGT_PPM",0,"<0.15","-1",NA,NA,NA,"Quecksilber","ppm"
"236",6447,2000-08-30,2,"NS","Grünland","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"237",6447,2010-03-24,4,"NS","Grünland","HGT_PPM",0.04,"0.04","0",0.05,"0.05","0","Quecksilber","ppm"
"238",6447,2015-04-30,5,"NS","Grünland","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"239",6448,1995-09-21,1,"NS","Acker","HGT_PPM",0.03,"0.03","0",0.03,"0.03","0","Quecksilber","ppm"
"240",6448,2000-08-16,2,"NS","Acker","HGT_PPM",0.03,"0.03","0",0.02,"0.02","0","Quecksilber","ppm"
"241",6448,2005-08-11,3,"NS","Acker","HGT_PPM",0.03,"0.03","0",0.03,"0.03","0","Quecksilber","ppm"
"242",6448,2010-04-15,4,"NS","Acker","HGT_PPM",0.03,"0.03","0",0,"<0.15","-1","Quecksilber","ppm"
"243",6448,2015-04-08,5,"NS","Acker","HGT_PPM",0.03,"0.03","0",0.03,"0.03","0","Quecksilber","ppm"
"244",6449,1995-09-06,1,"NS","Grünland","HGT_PPM",0.08,"0.08","0",0.03,"0.03","0","Quecksilber","ppm"
"245",6449,2000-08-03,2,"NS","Grünland","HGT_PPM",0.08,"0.08","0",0.02,"0.02","0","Quecksilber","ppm"
"246",6449,2010-04-21,4,"NS","Grünland","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"247",6449,2015-04-22,5,"NS","Grünland","HGT_PPM",0.07,"0.07","0",0.02,"0.02","0","Quecksilber","ppm"
"248",6450,1995-09-14,1,"HS","Grünland","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"249",6450,2000-08-23,2,"HS","Grünland","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"250",6450,2005-04-06,3,"HS","Grünland","HGT_PPM",0.04,"0.04","0",0.05,"0.05","0","Quecksilber","ppm"
"251",6450,2010-04-21,4,"HS","Grünland","HGT_PPM",0.04,"0.04","0",0.05,"0.05","0","Quecksilber","ppm"
"252",6450,2015-04-22,5,"HS","Grünland","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"253",6450,2020-06-03,6,"HS","Grünland","HGT_PPM",0.04,"0.04","0",0.11,"0.11","0","Quecksilber","ppm"
"254",6451,1995-09-06,1,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"255",6451,2000-08-02,2,"NS","Acker","HGT_PPM",0.03,"0.03","0",0.03,"0.03","0","Quecksilber","ppm"
"256",6451,2005-09-14,3,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.03,"0.03","0","Quecksilber","ppm"
"257",6451,2010-04-07,4,"NS","Acker","HGT_PPM",0.03,"0.03","0",0,"<0.15","-1","Quecksilber","ppm"
"258",6451,2015-03-25,5,"NS","Acker","HGT_PPM",0.03,"0.03","0",0.03,"0.03","0","Quecksilber","ppm"
"259",6452,1995-09-06,1,"HS","Grünland","HGT_PPM",0.08,"0.08","0",0.03,"0.03","0","Quecksilber","ppm"
"260",6452,2000-07-25,2,"HS","Grünland","HGT_PPM",0.08,"0.08","0",0.02,"0.02","0","Quecksilber","ppm"
"261",6452,2005-04-06,3,"HS","Grünland","HGT_PPM",0.08,"0.08","0",0.03,"0.03","0","Quecksilber","ppm"
"262",6452,2010-03-24,4,"HS","Grünland","HGT_PPM",0.08,"0.08","0",0,"<0.15","-1","Quecksilber","ppm"
"263",6452,2015-03-25,5,"HS","Grünland","HGT_PPM",0.08,"0.08","0",0.03,"0.03","0","Quecksilber","ppm"
"264",6452,2020-07-01,6,"HS","Grünland","HGT_PPM",0.07,"0.07","0",0,"<0.15","-1","Quecksilber","ppm"
"265",6453,1995-09-14,1,"NS","Wald","HGT_PPM",0.08,"0.08","0",0.06,"0.06","0","Quecksilber","ppm"
"266",6453,2000-07-19,2,"NS","Wald","HGT_PPM",0,"<0.15","-1",0.05,"0.05","0","Quecksilber","ppm"
"267",6453,2005-11-09,3,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"268",6453,2010-10-06,4,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"269",6453,2015-07-08,5,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"270",6454,1995-09-08,1,"HS","Acker","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"271",6454,2000-10-18,2,"HS","Acker","HGT_PPM",0.02,"0.02","0",0,"<0.15","-1","Quecksilber","ppm"
"272",6454,2005-04-06,3,"HS","Acker","HGT_PPM",0.02,"0.02","0",0,"<0.15","-1","Quecksilber","ppm"
"273",6454,2010-04-15,4,"HS","Acker","HGT_PPM",0.02,"0.02","0",0.01,"0.01","0","Quecksilber","ppm"
"274",6454,2015-03-19,5,"HS","Acker","HGT_PPM",0.02,"0.02","0",0.01,"0.01","0","Quecksilber","ppm"
"275",6454,2020-11-05,6,"HS","Acker","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"276",6455,1995-09-21,1,"NS","Acker","HGT_PPM",0,"<0.15","-1",NA,NA,NA,"Quecksilber","ppm"
"277",6455,2000-08-15,2,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.03,"0.03","0","Quecksilber","ppm"
"278",6455,2010-03-31,4,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"279",6455,2015-03-11,5,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"280",6456,1995-09-27,1,"NS","Acker","HGT_PPM",0,"<0.15","-1",NA,NA,NA,"Quecksilber","ppm"
"281",6456,2000-08-16,2,"NS","Acker","HGT_PPM",0.04,"0.04","0",NA,NA,NA,"Quecksilber","ppm"
"282",6456,2010-04-08,4,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.01,"0.01","0","Quecksilber","ppm"
"283",6456,2015-04-09,5,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.01,"0.01","0","Quecksilber","ppm"
"284",6457,1995-09-27,1,"NS","Acker","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"285",6457,2000-11-01,2,"NS","Acker","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"286",6457,2010-04-08,4,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.02,"0.02","0","Quecksilber","ppm"
"287",6457,2015-04-09,5,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.02,"0.02","0","Quecksilber","ppm"
"288",6457,2024-04-04,6,"NS","Acker","HGT_PPM",NA,NA,NA,NA,NA,NA,"Quecksilber","ppm"
"289",6458,1995-09-06,1,"NS","Acker","HGT_PPM",0.07,"0.07","0",0.06,"0.06","0","Quecksilber","ppm"
"290",6458,2000-08-16,2,"NS","Acker","HGT_PPM",0.07,"0.07","0",0.06,"0.06","0","Quecksilber","ppm"
"291",6458,2005-08-11,3,"NS","Acker","HGT_PPM",0.08,"0.08","0",0.07,"0.07","0","Quecksilber","ppm"
"292",6458,2010-04-08,4,"NS","Acker","HGT_PPM",0.07,"0.07","0",0,"<0.15","-1","Quecksilber","ppm"
"293",6458,2015-03-19,5,"NS","Acker","HGT_PPM",0.07,"0.07","0",0.06,"0.06","0","Quecksilber","ppm"
"294",6459,1995-10-30,1,"NS","Acker","HGT_PPM",0.04,"0.04","0",NA,NA,NA,"Quecksilber","ppm"
"295",6459,2000-08-30,2,"NS","Acker","HGT_PPM",0.04,"0.04","0",NA,NA,NA,"Quecksilber","ppm"
"296",6459,2005-08-10,3,"NS","Acker","HGT_PPM",0.04,"0.04","0",NA,NA,NA,"Quecksilber","ppm"
"297",6459,2010-04-07,4,"NS","Acker","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"298",6459,2015-03-25,5,"NS","Acker","HGT_PPM",0.03,"0.03","0",0.01,"0.01","0","Quecksilber","ppm"
"299",6566,1996-07-18,1,"NS","Acker","HGT_PPM",0.06,"0.06","0",0.03,"0.03","0","Quecksilber","ppm"
"300",6566,2001-03-28,2,"NS","Acker","HGT_PPM",0.07,"0.07","0",NA,NA,NA,"Quecksilber","ppm"
"301",6566,2006-08-08,3,"NS","Acker","HGT_PPM",0.07,"0.07","0",0.03,"0.03","0","Quecksilber","ppm"
"302",6566,2011-05-19,4,"NS","Acker","HGT_PPM",0.06,"0.06","0",0.04,"0.04","0","Quecksilber","ppm"
"303",6566,2016-03-30,5,"NS","Acker","HGT_PPM",0.06,"0.06","0",0.03,"0.03","0","Quecksilber","ppm"
"304",6570,1996-08-06,1,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.03,"0.03","0","Quecksilber","ppm"
"305",6570,2001-04-05,2,"NS","Acker","HGT_PPM",0.06,"0.06","0",NA,NA,NA,"Quecksilber","ppm"
"306",6570,2006-05-04,3,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"307",6570,2011-06-22,4,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"308",6570,2016-08-10,5,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"309",7089,1996-06-26,1,"NS","Wald","HGT_PPM",0.12,"0.12","0",0.02,"0.02","0","Quecksilber","ppm"
"310",7089,2001-11-16,2,"NS","Wald","HGT_PPM",0.1,"0.1","0",NA,NA,NA,"Quecksilber","ppm"
"311",7089,2006-07-05,3,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"312",7089,2011-04-20,4,"NS","Wald","HGT_PPM",0,"<0.15","-1",NA,NA,NA,"Quecksilber","ppm"
"313",7089,2016-08-25,5,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"314",7089,2021-08-18,6,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"315",7090,1996-06-26,1,"NS","Wald","HGT_PPM",0.08,"0.08","0",0.11,"0.11","0","Quecksilber","ppm"
"316",7090,2001-11-15,2,"NS","Wald","HGT_PPM",0,"<0.15","-1",NA,NA,NA,"Quecksilber","ppm"
"317",7090,2006-06-14,3,"NS","Wald","HGT_PPM",0,"<0.15","-1",0.04,"0.04","0","Quecksilber","ppm"
"318",7090,2011-05-31,4,"NS","Wald","HGT_PPM",0,"<0.15","-1",NA,NA,NA,"Quecksilber","ppm"
"319",7090,2016-06-15,5,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"320",7090,2021-08-04,6,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"321",7091,1996-06-26,1,"NS","Wald","HGT_PPM",0.09,"0.09","0",0.03,"0.03","0","Quecksilber","ppm"
"322",7091,2001-11-15,2,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"323",7091,2006-07-05,3,"NS","Wald","HGT_PPM",0,"<0.15","-1",0.03,"0.03","0","Quecksilber","ppm"
"324",7091,2011-05-31,4,"NS","Wald","HGT_PPM",0,"<0.15","-1",NA,NA,NA,"Quecksilber","ppm"
"325",7091,2016-08-25,5,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"326",7091,2021-09-21,6,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"327",7092,1996-06-14,1,"NS","Wald","HGT_PPM",0.09,"0.09","0",0.03,"0.03","0","Quecksilber","ppm"
"328",7092,2001-08-29,2,"NS","Wald","HGT_PPM",0.11,"0.11","0",NA,NA,NA,"Quecksilber","ppm"
"329",7092,2006-05-24,3,"NS","Wald","HGT_PPM",0,"<0.15","-1",0.04,"0.04","0","Quecksilber","ppm"
"330",7092,2011-05-25,4,"NS","Wald","HGT_PPM",0,"<0.15","-1",NA,NA,NA,"Quecksilber","ppm"
"331",7092,2016-07-27,5,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"332",7092,2021-09-14,6,"NS","Wald","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"333",7093,1996-09-03,1,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.03,"0.03","0","Quecksilber","ppm"
"334",7093,2001-06-01,2,"NS","Acker","HGT_PPM",0.06,"0.06","0",NA,NA,NA,"Quecksilber","ppm"
"335",7093,2006-09-21,3,"NS","Acker","HGT_PPM",0.06,"0.06","0",0.05,"0.05","0","Quecksilber","ppm"
"336",7093,2011-05-02,4,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"337",7093,2016-05-04,5,"NS","Acker","HGT_PPM",0.06,"0.06","0",0.04,"0.04","0","Quecksilber","ppm"
"338",7094,1996-08-06,1,"NS","Grünland","HGT_PPM",0.06,"0.06","0",0.02,"0.02","0","Quecksilber","ppm"
"339",7094,2001-02-22,2,"NS","Grünland","HGT_PPM",0.07,"0.07","0",NA,NA,NA,"Quecksilber","ppm"
"340",7094,2006-05-10,3,"NS","Grünland","HGT_PPM",0.06,"0.06","0",NA,NA,NA,"Quecksilber","ppm"
"341",7094,2011-08-25,4,"NS","Grünland","HGT_PPM",0.06,"0.06","0",0,"<0.15","-1","Quecksilber","ppm"
"342",7094,2016-05-18,5,"NS","Grünland","HGT_PPM",0.06,"0.06","0",0.02,"0.02","0","Quecksilber","ppm"
"343",7095,1996-07-24,1,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.03,"0.03","0","Quecksilber","ppm"
"344",7095,2001-02-22,2,"NS","Grünland","HGT_PPM",0.06,"0.06","0",NA,NA,NA,"Quecksilber","ppm"
"345",7095,2006-04-04,3,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.03,"0.03","0","Quecksilber","ppm"
"346",7095,2011-06-09,4,"NS","Grünland","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"347",7095,2016-05-18,5,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.03,"0.03","0","Quecksilber","ppm"
"348",7096,1996-08-13,1,"HS","Grünland","HGT_PPM",0.05,"0.05","0",0.03,"0.03","0","Quecksilber","ppm"
"349",7096,2001-05-04,2,"HS","Grünland","HGT_PPM",0.05,"0.05","0",0,"<0.15","-1","Quecksilber","ppm"
"350",7096,2006-04-04,3,"HS","Grünland","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"351",7096,2011-09-15,4,"HS","Grünland","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"352",7096,2016-06-08,5,"HS","Grünland","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"353",7096,2021-06-23,6,"HS","Grünland","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"354",7097,1996-07-23,1,"NS","Grünland","HGT_PPM",0.11,"0.11","0",0.04,"0.04","0","Quecksilber","ppm"
"355",7097,2001-03-15,2,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"356",7097,2006-04-04,3,"NS","Grünland","HGT_PPM",0.04,"0.04","0",0.05,"0.05","0","Quecksilber","ppm"
"357",7097,2011-05-02,4,"NS","Grünland","HGT_PPM",0.04,"0.04","0",0.05,"0.05","0","Quecksilber","ppm"
"358",7097,2016-04-07,5,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"359",7098,1996-07-23,1,"NS","Grünland","HGT_PPM",0.08,"0.08","0",0.04,"0.04","0","Quecksilber","ppm"
"360",7098,2001-03-15,2,"NS","Grünland","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"361",7098,2006-05-17,3,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"362",7098,2011-05-04,4,"NS","Grünland","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"363",7098,2016-08-31,5,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"364",7099,1996-08-13,1,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.02,"0.02","0","Quecksilber","ppm"
"365",7099,2001-03-15,2,"NS","Grünland","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"366",7099,2006-04-20,3,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.02,"0.02","0","Quecksilber","ppm"
"367",7099,2011-06-22,4,"NS","Grünland","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"368",7099,2016-05-11,5,"NS","Grünland","HGT_PPM",0.05,"0.05","0",0.02,"0.02","0","Quecksilber","ppm"
"369",7100,1996-08-13,1,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"370",7100,2001-05-11,2,"NS","Acker","HGT_PPM",0.01,"0.01","0",0.05,"0.05","0","Quecksilber","ppm"
"371",7100,2006-04-20,3,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"372",7100,2011-09-15,4,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.05,"0.05","0","Quecksilber","ppm"
"373",7100,2016-05-26,5,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"374",7101,1996-08-07,1,"HS","Acker","HGT_PPM",0.08,"0.08","0",0.03,"0.03","0","Quecksilber","ppm"
"375",7101,2001-05-30,2,"HS","Acker","HGT_PPM",0.09,"0.09","0",0,"<0.15","-1","Quecksilber","ppm"
"376",7101,2006-07-27,3,"HS","Acker","HGT_PPM",0.08,"0.08","0",0.03,"0.03","0","Quecksilber","ppm"
"377",7101,2011-11-09,4,"HS","Acker","HGT_PPM",0.08,"0.08","0",0.03,"0.03","0","Quecksilber","ppm"
"378",7101,2016-08-04,5,"HS","Acker","HGT_PPM",0.08,"0.08","0",0.03,"0.03","0","Quecksilber","ppm"
"379",7101,2021-08-11,6,"HS","Acker","HGT_PPM",0.08,"0.08","0",0.04,"0.04","0","Quecksilber","ppm"
"380",7102,1996-07-16,1,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.07,"0.07","0","Quecksilber","ppm"
"381",7102,2001-05-11,2,"NS","Acker","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"382",7102,2006-04-25,3,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"383",7102,2011-06-22,4,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"384",7102,2016-03-16,5,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"385",7103,1996-07-25,1,"NS","Grünland","HGT_PPM",0.09,"0.09","0",0.03,"0.03","0","Quecksilber","ppm"
"386",7103,2001-03-01,2,"NS","Grünland","HGT_PPM",0.08,"0.08","0",NA,NA,NA,"Quecksilber","ppm"
"387",7103,2006-03-29,3,"NS","Grünland","HGT_PPM",0.07,"0.07","0",0.03,"0.03","0","Quecksilber","ppm"
"388",7103,2011-06-22,4,"NS","Grünland","HGT_PPM",0.07,"0.07","0",NA,NA,NA,"Quecksilber","ppm"
"389",7103,2016-05-11,5,"NS","Grünland","HGT_PPM",0.07,"0.07","0",0.02,"0.02","0","Quecksilber","ppm"
"390",7104,1996-07-17,1,"HS","Acker","HGT_PPM",0.1,"0.1","0",0.04,"0.04","0","Quecksilber","ppm"
"391",7104,2001-03-28,2,"HS","Acker","HGT_PPM",0.09,"0.09","0",0,"<0.15","-1","Quecksilber","ppm"
"392",7104,2006-08-08,3,"HS","Acker","HGT_PPM",0.08,"0.08","0",0,"<0.15","-1","Quecksilber","ppm"
"393",7104,2011-04-21,4,"HS","Acker","HGT_PPM",0.08,"0.08","0",0.04,"0.04","0","Quecksilber","ppm"
"394",7104,2016-04-06,5,"HS","Acker","HGT_PPM",0.08,"0.08","0",0.04,"0.04","0","Quecksilber","ppm"
"395",7104,2021-11-10,6,"HS","Acker","HGT_PPM",0.08,"0.08","0",0.03,"0.03","0","Quecksilber","ppm"
"396",7105,1996-08-08,1,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.03,"0.03","0","Quecksilber","ppm"
"397",7105,2001-05-09,2,"NS","Acker","HGT_PPM",NA,NA,NA,NA,NA,NA,"Quecksilber","ppm"
"398",7105,2006-04-26,3,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"399",7105,2011-04-20,4,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.03,"0.03","0","Quecksilber","ppm"
"400",7105,2016-08-11,5,"NS","Acker","HGT_PPM",0.04,"0.04","0",0.04,"0.04","0","Quecksilber","ppm"
"401",7105,2021-03-24,6,"NS","Acker","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"402",7106,1996-07-25,1,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"403",7106,2001-03-28,2,"NS","Acker","HGT_PPM",0.05,"0.05","0",NA,NA,NA,"Quecksilber","ppm"
"404",7106,2006-05-03,3,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"405",7106,2011-09-01,4,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"406",7106,2016-04-20,5,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"407",7107,1996-07-18,1,"HS","Acker","HGT_PPM",0.06,"0.06","0",0.04,"0.04","0","Quecksilber","ppm"
"408",7107,2001-10-11,2,"HS","Acker","HGT_PPM",0.06,"0.06","0",0,"<0.15","-1","Quecksilber","ppm"
"409",7107,2006-11-08,3,"HS","Acker","HGT_PPM",0.05,"0.05","0",0.03,"0.03","0","Quecksilber","ppm"
"410",7107,2011-06-23,4,"HS","Acker","HGT_PPM",0.05,"0.05","0",0.03,"0.03","0","Quecksilber","ppm"
"411",7107,2016-06-01,5,"HS","Acker","HGT_PPM",0.05,"0.05","0",0.03,"0.03","0","Quecksilber","ppm"
"412",7107,2021-04-21,6,"HS","Acker","HGT_PPM",0.06,"0.06","0",0.03,"0.03","0","Quecksilber","ppm"
"413",7108,1996-08-08,1,"NS","Acker","HGT_PPM",0.07,"0.07","0",0.03,"0.03","0","Quecksilber","ppm"
"414",7108,2001-10-11,2,"NS","Acker","HGT_PPM",0.07,"0.07","0",0.05,"0.05","0","Quecksilber","ppm"
"415",7108,2006-08-16,3,"NS","Acker","HGT_PPM",0.07,"0.07","0",0.05,"0.05","0","Quecksilber","ppm"
"416",7108,2011-03-30,4,"NS","Acker","HGT_PPM",0.09,"0.09","0",0.04,"0.04","0","Quecksilber","ppm"
"417",7108,2016-04-13,5,"NS","Acker","HGT_PPM",0.07,"0.07","0",0.05,"0.05","0","Quecksilber","ppm"
"418",7108,2021-04-21,6,"NS","Acker","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"419",7109,1996-08-07,1,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.04,"0.04","0","Quecksilber","ppm"
"420",7109,2006-04-19,3,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"421",7109,2011-08-04,4,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"422",7109,2016-04-21,5,"NS","Acker","HGT_PPM",0.05,"0.05","0",0.05,"0.05","0","Quecksilber","ppm"
"423",7109,2021-08-12,6,"NS","Acker","HGT_PPM",0,"<0.15","-1",0,"<0.15","-1","Quecksilber","ppm"
"424",7110,1996-08-06,1,"HS","Acker","HGT_PPM",0.09,"0.09","0",0.03,"0.03","0","Quecksilber","ppm"
"425",7110,2001-05-04,2,"HS","Acker","HGT_PPM",0.1,"0.1","0",0,"<0.15","-1","Quecksilber","ppm"
"426",7110,2006-03-01,3,"HS","Acker","HGT_PPM",0.09,"0.09","0",0.04,"0.04","0","Quecksilber","ppm"
"427",7110,2011-04-13,4,"HS","Acker","HGT_PPM",0.09,"0.09","0",0.04,"0.04","0","Quecksilber","ppm"
